id,symbol,side,strategy,entry_price,exit_price,quantity,profit_loss,profit_loss_percent,stop_loss_price,take_profit_price,status,is_paper_trade,opened_at,closed_at,exit_reason,symbol,direction,regime,ensemble_confidence,regime_boost,agreeing_strategies_count,disagreeing_strategies_count,sentiment_value,sentiment_bias,funding_rate,funding_bias,kelly_fraction,stop_distance_pct,risk_reward_ratio,portfolio_drawdown_at_entry,open_positions_at_entry,hft_mode,raw_conditions
300,ETH/USDT,BUY,MACD Momentum,2032.17,2015.53,0.921953,-19.0731,-1.018,2019.97698,2056.55604,closed,1,2026-02-26 15:55:49.266384,2026-02-26 16:35:37.839733,stop_loss,ETH/USDT,BUY,low_volatility,0.5038,1.0,1,0,11,BUY_ONLY,3.989e-05,NEUTRAL,0.005,0.6,2.0,7.55,2,True,['bullish_crossover']
301,XRP/USDT,BUY,EMA Scalping,1.4187,1.4146,1319.587969,-9.1491,-0.4887,1.41641317,1.4229878,closed,1,2026-02-26 15:57:54.139626,2026-02-26 16:06:31.947773,stop_loss,XRP/USDT,BUY,ranging,0.6452,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1612,1.875,7.62,3,True,['bullish_ema_crossover']
302,DOGE/USDT,BUY,EMA Scalping,0.0983,0.09805,18977.23618,-8.4705,-0.4541,0.09808123,0.09871018,closed,1,2026-02-26 16:12:21.839954,2026-02-26 16:13:48.216893,stop_loss,DOGE/USDT,BUY,high_volatility,0.4576,0.7,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2226,1.875,7.95,1,True,['bullish_ema_crossover']
303,XRP/USDT,BUY,Bollinger Bands,1.4176,1.4044,750.021608,-12.0168,-1.1302,1.40516996,1.41671555,closed,1,2026-02-26 16:17:30.600411,2026-02-26 22:49:48.285691,stop_loss,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,7.99,1,True,['lower_band_bounce']
304,XRP/USDT,BUY,Bollinger Bands,1.4176,1.4176,749.850584,-2.126,-0.2,1.40516996,1.41671555,closed,1,2026-02-26 16:17:36.115120,2026-02-26 16:17:36.748522,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.01,1,True,['lower_band_bounce']
305,XRP/USDT,BUY,Bollinger Bands,1.4176,1.4176,749.679403,-2.1255,-0.2,1.40516996,1.41671555,closed,1,2026-02-26 16:17:41.516035,2026-02-26 16:17:42.762791,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.03,1,True,['lower_band_bounce']
306,XRP/USDT,BUY,Bollinger Bands,1.4176,1.4176,749.508047,-2.125,-0.2,1.40516996,1.41671555,closed,1,2026-02-26 16:17:46.910731,2026-02-26 16:17:48.810808,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.05,1,True,['lower_band_bounce']
307,XRP/USDT,BUY,Bollinger Bands,1.4176,1.4176,749.337299,-2.1245,-0.2,1.40516996,1.41671555,closed,1,2026-02-26 16:17:52.317310,2026-02-26 16:17:52.917212,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.07,1,True,['lower_band_bounce']
308,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4172,749.285295,-2.1238,-0.2,1.40477347,1.4163158,closed,1,2026-02-26 16:17:57.719372,2026-02-26 16:17:58.946739,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.11,1,True,['lower_band_bounce']
309,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4172,749.114157,-2.1233,-0.2,1.40477347,1.4163158,closed,1,2026-02-26 16:18:03.556366,2026-02-26 16:18:04.985099,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.13,1,True,['lower_band_bounce']
310,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4172,748.943658,-2.1228,-0.2,1.40477347,1.4163158,closed,1,2026-02-26 16:18:08.970357,2026-02-26 16:18:08.999463,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.15,1,True,['lower_band_bounce']
311,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4041,748.773067,-11.9214,-1.1234,1.40477347,1.4163158,closed,1,2026-02-26 16:18:14.370309,2026-02-26 22:49:06.441506,stop_loss,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.17,1,True,['lower_band_bounce']
312,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4172,748.602373,-2.1218,-0.2,1.40477347,1.4163158,closed,1,2026-02-26 16:18:20.576749,2026-02-26 16:18:21.278936,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.19,1,True,['lower_band_bounce']
313,XRP/USDT,BUY,Bollinger Bands,1.4172,1.4172,748.431565,-2.1214,-0.2,1.40477347,1.4163158,closed,1,2026-02-26 16:18:25.979690,2026-02-26 16:18:27.362246,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8768,0.071,8.21,1,True,['lower_band_bounce']
314,BTC/USDT,BUY,MACD Momentum + EMA Scalping,67056.69,66756.55,0.027686,-12.0144,-0.6471,66783.17895869,67595.83852157,closed,1,2026-02-26 16:35:39.773186,2026-02-26 16:48:04.162787,stop_loss,BTC/USDT,BUY,ranging,0.6871,1.0,2,0,11,BUY_ONLY,3.694e-05,NEUTRAL,0.005,0.4079,1.971,8.39,0,True,"['bullish_crossover', 'bullish_ema_crossover']"
315,XRP/USDT,BUY,Bollinger Bands,1.4073,1.3976,1214.609908,-15.1886,-0.8886,1.39962366,1.41348245,closed,1,2026-02-26 16:44:20.446478,2026-02-26 16:46:30.071256,stop_loss,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5455,0.805,8.38,1,True,['lower_band_bounce']
316,DOGE/USDT,BUY,Bollinger Bands,0.09696,0.09607,15715.371722,-17.0202,-1.117,0.09637014,0.09736068,closed,1,2026-02-26 16:46:25.013968,2026-02-26 16:51:10.286180,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6084,0.679,8.51,2,True,['lower_band_bounce']
317,BNB/USDT,BUY,Bollinger Bands,618.92,619.91,2.13157,-0.5304,-0.0402,614.57723867,619.7549398,closed,1,2026-02-26 16:50:29.177696,2026-02-26 18:37:05.868794,take_profit,BNB/USDT,BUY,high_volatility,1.0,0.8,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.7017,0.192,8.64,1,True,['lower_band_bounce']
318,SOL/USDT,BUY,MACD Momentum,84.64,85.04,18.176327,4.1864,0.2721,85.07401,85.65568,closed,1,2026-02-26 17:00:49.616550,2026-02-26 17:16:07.284148,trailing_stop,SOL/USDT,BUY,low_volatility,1.0,1.0,1,0,11,BUY_ONLY,-4.704e-05,NEUTRAL,0.005,0.6,2.0,8.9,1,True,['bullish_crossover']
319,XRP/USDT,BUY,Bollinger Bands,1.3922,1.3968,1017.696942,1.843,0.1301,1.38312296,1.39624176,closed,1,2026-02-26 17:03:55.711938,2026-02-26 17:06:46.383368,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.652,0.445,8.83,2,True,['lower_band_bounce']
320,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.3968,1.3929,1324.497847,-8.8605,-0.4789,1.39301695,1.40416593,closed,1,2026-02-26 17:06:48.345823,2026-02-26 17:16:37.553316,stop_loss,XRP/USDT,BUY,ranging,0.5223,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2708,1.947,8.71,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
321,SOL/USDT,BUY,Bollinger Bands,85.04,85.56,16.932157,5.9161,0.4109,85.30332,85.50261183,closed,1,2026-02-26 17:16:10.500103,2026-02-26 18:37:05.945133,take_profit,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-4.989e-05,NEUTRAL,0.005,0.6415,0.848,8.84,2,True,['lower_band_bounce']
322,DOGE/USDT,BUY,MACD Momentum,0.09666,0.09601,15927.626906,-13.4217,-0.8718,0.09608004,0.09781992,closed,1,2026-02-26 17:17:11.096772,2026-02-26 17:44:40.423499,stop_loss,DOGE/USDT,BUY,ranging,0.5812,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,8.83,2,True,['bullish_crossover']
323,XRP/USDT,BUY,Bollinger Bands,1.3906,1.4,1065.947085,7.0453,0.4753,1.3958,1.39938418,closed,1,2026-02-26 17:41:46.804931,2026-02-26 19:03:05.010256,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6227,1.014,8.91,3,True,['lower_band_bounce']
324,DOGE/USDT,BUY,Bollinger Bands,0.09601,0.09721,14018.523121,14.1136,1.0486,0.09691837,0.09644307,closed,1,2026-02-26 17:44:53.371517,2026-02-26 19:04:37.202362,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6848,0.659,9.03,3,True,['lower_band_bounce']
325,BTC/USDT,BUY,EMA Scalping,67296.1,67154.18,0.027455,-7.5877,-0.4107,67154.61798197,67561.37878383,closed,1,2026-02-26 18:38:32.879644,2026-02-26 18:42:48.381712,stop_loss,BTC/USDT,BUY,high_volatility,0.4708,0.7,1,0,11,BUY_ONLY,2.888e-05,NEUTRAL,0.005,0.2102,1.875,8.83,2,True,['bullish_ema_crossover']
326,BTC/USDT,BUY,Bollinger Bands,67163.77,67527.52,0.026913,6.1647,0.341,67324.93744,67456.56029078,closed,1,2026-02-26 18:43:40.814366,2026-02-26 19:03:05.045527,take_profit,BTC/USDT,BUY,high_volatility,0.6,0.8,1,0,11,BUY_ONLY,2.597e-05,NEUTRAL,0.005,0.5102,0.855,8.99,2,True,['lower_band_bounce']
327,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.09721,0.09681,19025.448586,-11.3015,-0.6111,0.09681539,0.09799012,closed,1,2026-02-26 19:04:40.691103,2026-02-26 19:10:19.386550,stop_loss,DOGE/USDT,BUY,ranging,0.715,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.4059,1.977,8.74,0,True,"['bullish_crossover', 'bullish_ema_crossover']"
328,XRP/USDT,BUY,Bollinger Bands,1.4055,1.3977,1294.769438,-13.7287,-0.7544,1.39835882,1.41099732,closed,1,2026-02-26 19:05:21.288702,2026-02-26 19:10:19.554086,stop_loss,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5081,0.77,8.75,1,True,['lower_band_bounce']
329,BNB/USDT,BUY,Bollinger Bands,622.5,625.72,2.903419,5.7249,0.3168,623.84284,625.64748382,closed,1,2026-02-26 19:11:30.778065,2026-02-26 20:03:48.097470,take_profit,BNB/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.5103,0.991,8.98,0,True,['lower_band_bounce']
330,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.09688,0.09751,16316.334795,7.1076,0.4496,0.09721747,0.09745608,closed,1,2026-02-26 19:12:35.284506,2026-02-26 19:59:39.625256,take_profit,DOGE/USDT,BUY,trending_down,0.6951,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5834,1.019,8.98,1,True,"['oversold_recovery', 'lower_band_bounce']"
331,XRP/USDT,BUY,EMA Scalping,1.3997,1.4037,1317.44817,1.5765,0.0855,1.39770316,1.4034441,closed,1,2026-02-26 19:16:43.110715,2026-02-26 19:20:42.736611,take_profit,XRP/USDT,BUY,low_volatility,0.7281,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1427,1.875,9.0,2,True,['bullish_ema_crossover']
332,SOL/USDT,BUY,Bollinger Bands,86.02,86.32,16.396071,2.0931,0.1484,85.45732168,86.2713356,closed,1,2026-02-26 19:29:58.531126,2026-02-26 19:54:58.363964,take_profit,SOL/USDT,BUY,high_volatility,0.6,0.8,1,0,11,BUY_ONLY,-6.836e-05,NEUTRAL,0.005,0.6541,0.447,8.95,2,True,['lower_band_bounce']
333,XRP/USDT,BUY,Bollinger Bands,1.405,1.4062,896.162639,-1.4439,-0.1147,1.39469572,1.40619816,closed,1,2026-02-26 19:33:08.984500,2026-02-26 19:34:11.388973,take_profit,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7334,0.116,8.86,3,True,['lower_band_bounce']
334,XRP/USDT,BUY,Bollinger Bands,1.4054,1.4129,1161.136256,5.4361,0.3331,1.4086613,1.412828,closed,1,2026-02-26 19:36:14.340291,2026-02-26 20:04:20.310674,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5657,0.934,8.89,3,True,['lower_band_bounce']
335,ETH/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,2039.11,2026.6,0.740781,-12.279,-0.8129,2026.63292039,2049.28571804,closed,1,2026-02-26 20:06:00.325729,2026-02-26 20:31:18.942457,stop_loss,ETH/USDT,BUY,trending_down,1.0,1.1,3,0,11,BUY_ONLY,2.454e-05,NEUTRAL,0.005,0.6119,0.816,8.78,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
336,DOGE/USDT,BUY,Bollinger Bands,0.0974,0.09684,18546.722459,-13.9887,-0.7744,0.09690175,0.09797657,closed,1,2026-02-26 20:08:04.139930,2026-02-26 20:31:19.286219,stop_loss,DOGE/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5116,1.157,8.8,1,True,['lower_band_bounce']
337,SOL/USDT,BUY,Bollinger Bands,86.6,86.13,21.191179,-13.6202,-0.7422,86.16417981,87.216437,closed,1,2026-02-26 20:15:18.183246,2026-02-26 20:37:33.542331,stop_loss,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-6.038e-05,NEUTRAL,0.005,0.5033,1.414,8.85,2,True,['lower_band_bounce']
338,XRP/USDT,BUY,Bollinger Bands,1.4041,1.3954,1081.87087,-12.441,-0.819,1.39557043,1.40776161,closed,1,2026-02-26 20:24:33.642835,2026-02-26 20:51:33.941797,stop_loss,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6075,0.429,8.93,3,True,['lower_band_bounce']
339,DOGE/USDT,BUY,Bollinger Bands,0.09674,0.09701,15045.794471,1.1472,0.0788,0.09612888,0.09717158,closed,1,2026-02-26 20:38:54.741334,2026-02-26 22:48:41.438509,bot_stopped,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6317,0.706,9.25,1,True,['lower_band_bounce']
340,BTC/USDT,BUY,MACD Momentum,67466.51,67600.47,0.022723,-0.0252,-0.0016,67061.71093999,68276.10812,closed,1,2026-02-26 20:41:57.785127,2026-02-26 22:48:41.441051,bot_stopped,BTC/USDT,BUY,ranging,1.0,1.0,1,0,11,BUY_ONLY,1.36e-05,NEUTRAL,0.005,0.6,2.0,9.22,2,True,['bullish_crossover']
341,XRP/USDT,BUY,Bollinger Bands,1.3945,1.401,947.028368,3.5083,0.2657,1.38479416,1.4000231,closed,1,2026-02-26 21:04:28.967811,2026-02-26 22:36:26.399801,take_profit,XRP/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.696,0.569,9.28,2,True,['lower_band_bounce']
342,XRP/USDT,BUY,Bollinger Bands,1.402,1.4032,863.797057,-1.3866,-0.1145,1.3913508,1.4048832,closed,1,2026-02-26 22:42:53.758955,2026-02-26 22:48:41.442283,bot_stopped,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7596,0.271,9.21,2,True,['lower_band_bounce']
343,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.18,86.21,28.065075,-3.9962,-0.1652,85.40309393,86.48769935,closed,1,2026-02-26 22:49:08.910480,2026-02-26 22:49:45.943218,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.819e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
344,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.21,86.22,30.484762,-4.9516,-0.1884,85.43282347,86.51780646,closed,1,2026-02-26 22:49:51.025205,2026-02-26 22:50:50.726089,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.819e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
345,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.16,86.16,21.123491,-3.64,-0.2,85.38327423,86.46762795,closed,1,2026-02-26 22:51:14.358618,2026-02-26 22:51:19.101923,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.765e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
346,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.16,86.16,21.115042,-3.6385,-0.2,85.38327423,86.46762795,closed,1,2026-02-26 22:51:25.834835,2026-02-26 22:51:29.399292,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.765e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
347,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.16,86.16,21.1066,-3.6371,-0.2,85.38327423,86.46762795,closed,1,2026-02-26 22:51:34.386660,2026-02-26 22:51:36.074570,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.765e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
348,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.12,86.12,21.107968,-3.6356,-0.2,85.34363482,86.42748512,closed,1,2026-02-26 22:52:05.345450,2026-02-26 22:52:05.847163,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
349,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.12,86.12,21.099521,-3.6342,-0.2,85.34363482,86.42748512,closed,1,2026-02-26 22:52:11.347129,2026-02-26 22:52:11.430824,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
350,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.12,86.12,21.091083,-3.6327,-0.2,85.34363482,86.42748512,closed,1,2026-02-26 22:52:16.504707,2026-02-26 22:52:18.497930,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
351,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.12,86.09,21.082656,-4.2631,-0.2348,85.34363482,86.42748512,closed,1,2026-02-26 22:52:29.461211,2026-02-26 22:52:38.392393,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
352,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,21.080095,-3.6296,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:52:48.961229,2026-02-26 22:52:49.483884,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
353,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,21.071652,-3.6281,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:53:00.986726,2026-02-26 22:53:01.417216,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.755e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
354,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.08,86.09,21.065667,-3.4162,-0.1884,85.30399542,86.38734231,closed,1,2026-02-26 22:53:30.432244,2026-02-26 22:53:43.732610,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.786e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
355,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,21.055289,-3.6253,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:54:02.997083,2026-02-26 22:54:06.257726,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.786e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
356,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,21.046867,-3.6238,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:55:00.887167,2026-02-26 22:55:01.847720,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.786e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
357,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.13,86.13,21.028689,-3.6224,-0.2,85.35354466,86.43752083,closed,1,2026-02-26 22:55:10.708030,2026-02-26 22:55:13.910540,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
358,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.13,86.13,21.020279,-3.621,-0.2,85.35354466,86.43752083,closed,1,2026-02-26 22:55:19.957136,2026-02-26 22:55:21.244573,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
359,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.13,86.13,21.011864,-3.6195,-0.2,85.35354466,86.43752083,closed,1,2026-02-26 22:55:26.515068,2026-02-26 22:55:27.939872,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
360,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.13,86.13,21.003463,-3.6181,-0.2,85.35354466,86.43752083,closed,1,2026-02-26 22:55:36.235847,2026-02-26 22:55:36.796053,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
361,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,21.004813,-3.6166,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:55:50.253877,2026-02-26 22:55:50.996496,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
362,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.09,86.09,20.996421,-3.6152,-0.2,85.31390526,86.39737801,closed,1,2026-02-26 22:55:56.280230,2026-02-26 22:55:56.731280,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.768e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
363,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.03,86.03,21.002664,-3.6137,-0.2,85.25444616,86.33716379,closed,1,2026-02-26 22:56:18.160106,2026-02-26 22:56:31.819960,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.733e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
364,SOL/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,86.08,86.08,25.171763,-4.3336,-0.2,85.30399542,86.38734231,closed,1,2026-02-26 22:56:42.809745,2026-02-26 22:56:44.471800,bot_stopped,SOL/USDT,BUY,high_volatility,0.5388,0.733,3,0,11,BUY_ONLY,-1.733e-05,NEUTRAL,0.005,0.9015,0.396,0.0,0,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
